name,name_ar,sku,barcode,category,unit,supplier,cost_price,selling_price,quantity,min_stock,published
Sunwhite Brown Rice 1kg,Sunwhite Brown أرز,BQ-0925-sunwhite-brown-rice-,,Rice & Grains,sack,,7.50,10.00,0,5,yes
Sunwhite Brown Rice 2kg,Sunwhite Brown أرز,BQ-0926-sunwhite-brown-rice-,,Rice & Grains,sack,,13.50,18.00,0,5,yes
Sunwhite Brown Rice 5kg,Sunwhite Brown أرز,BQ-0927-sunwhite-brown-rice-,,Rice & Grains,sack,,30.00,40.00,0,5,yes
Sunwhite Brown Rice 10kg,Sunwhite Brown أرز,BQ-0928-sunwhite-brown-rice-,,Rice & Grains,sack,,56.25,75.00,0,5,yes
Sunwhite Wild Rice 1kg,Sunwhite Wild أرز,BQ-0929-sunwhite-wild-rice-1,,Rice & Grains,sack,,7.50,10.00,0,5,yes
Sunwhite Wild Rice 2kg,Sunwhite Wild أرز,BQ-0930-sunwhite-wild-rice-2,,Rice & Grains,sack,,13.50,18.00,0,5,yes
Sunwhite Wild Rice 5kg,Sunwhite Wild أرز,BQ-0931-sunwhite-wild-rice-5,,Rice & Grains,sack,,30.00,40.00,0,5,yes
Sunwhite Wild Rice 10kg,Sunwhite Wild أرز,BQ-0932-sunwhite-wild-rice-1,,Rice & Grains,sack,,56.25,75.00,0,5,yes
Sunwhite Parboiled Rice 1kg,Sunwhite Parboiled أرز,BQ-0933-sunwhite-parboiled-r,,Rice & Grains,sack,,7.50,10.00,0,5,yes
Sunwhite Parboiled Rice 2kg,Sunwhite Parboiled أرز,BQ-0934-sunwhite-parboiled-r,,Rice & Grains,sack,,13.50,18.00,0,5,yes
Sunwhite Parboiled Rice 5kg,Sunwhite Parboiled أرز,BQ-0935-sunwhite-parboiled-r,,Rice & Grains,sack,,30.00,40.00,0,5,yes
Sunwhite Parboiled Rice 10kg,Sunwhite Parboiled أرز,BQ-0936-sunwhite-parboiled-r,,Rice & Grains,sack,,56.25,75.00,0,5,yes
Sunwhite Premium Rice 1kg,Sunwhite Premium أرز,BQ-0937-sunwhite-premium-ric,,Rice & Grains,sack,,7.50,10.00,0,5,yes
Sunwhite Premium Rice 2kg,Sunwhite Premium أرز,BQ-0938-sunwhite-premium-ric,,Rice & Grains,sack,,13.50,18.00,0,5,yes
Sunwhite Premium Rice 5kg,Sunwhite Premium أرز,BQ-0939-sunwhite-premium-ric,,Rice & Grains,sack,,30.00,40.00,0,5,yes
Sunwhite Premium Rice 10kg,Sunwhite Premium أرز,BQ-0940-sunwhite-premium-ric,,Rice & Grains,sack,,56.25,75.00,0,5,yes
Tilda Basmati Rice 1kg,Tilda Basmati أرز,BQ-0941-tilda-basmati-rice-1,,Rice & Grains,sack,,7.50,10.00,0,5,yes
Tilda Basmati Rice 2kg,Tilda Basmati أرز,BQ-0942-tilda-basmati-rice-2,,Rice & Grains,sack,,13.50,18.00,0,5,yes
Tilda Basmati Rice 5kg,Tilda Basmati أرز,BQ-0943-tilda-basmati-rice-5,,Rice & Grains,sack,,30.00,40.00,0,5,yes
Tilda Basmati Rice 10kg,Tilda Basmati أرز,BQ-0944-tilda-basmati-rice-1,,Rice & Grains,sack,,56.25,75.00,0,5,yes
Tilda Calrose Rice 1kg,Tilda Calrose أرز,BQ-0945-tilda-calrose-rice-1,,Rice & Grains,sack,,7.50,10.00,0,5,yes
Tilda Calrose Rice 2kg,Tilda Calrose أرز,BQ-0946-tilda-calrose-rice-2,,Rice & Grains,sack,,13.50,18.00,0,5,yes
Tilda Calrose Rice 5kg,Tilda Calrose أرز,BQ-0947-tilda-calrose-rice-5,,Rice & Grains,sack,,30.00,40.00,0,5,yes
Tilda Calrose Rice 10kg,Tilda Calrose أرز,BQ-0948-tilda-calrose-rice-1,,Rice & Grains,sack,,56.25,75.00,0,5,yes
Tilda Jasmine Rice 1kg,Tilda Jasmine أرز,BQ-0949-tilda-jasmine-rice-1,,Rice & Grains,sack,,7.50,10.00,0,5,yes
Tilda Jasmine Rice 2kg,Tilda Jasmine أرز,BQ-0950-tilda-jasmine-rice-2,,Rice & Grains,sack,,13.50,18.00,0,5,yes
Tilda Jasmine Rice 5kg,Tilda Jasmine أرز,BQ-0951-tilda-jasmine-rice-5,,Rice & Grains,sack,,30.00,40.00,0,5,yes
Tilda Jasmine Rice 10kg,Tilda Jasmine أرز,BQ-0952-tilda-jasmine-rice-1,,Rice & Grains,sack,,56.25,75.00,0,5,yes
Tilda Sushi Rice 1kg,Tilda Sushi أرز,BQ-0953-tilda-sushi-rice-1kg,,Rice & Grains,sack,,7.50,10.00,0,5,yes
Tilda Sushi Rice 2kg,Tilda Sushi أرز,BQ-0954-tilda-sushi-rice-2kg,,Rice & Grains,sack,,13.50,18.00,0,5,yes
Tilda Sushi Rice 5kg,Tilda Sushi أرز,BQ-0955-tilda-sushi-rice-5kg,,Rice & Grains,sack,,30.00,40.00,0,5,yes
Tilda Sushi Rice 10kg,Tilda Sushi أرز,BQ-0956-tilda-sushi-rice-10k,,Rice & Grains,sack,,56.25,75.00,0,5,yes
Tilda Brown Rice 1kg,Tilda Brown أرز,BQ-0957-tilda-brown-rice-1kg,,Rice & Grains,sack,,7.50,10.00,0,5,yes
Tilda Brown Rice 2kg,Tilda Brown أرز,BQ-0958-tilda-brown-rice-2kg,,Rice & Grains,sack,,13.50,18.00,0,5,yes
Tilda Brown Rice 5kg,Tilda Brown أرز,BQ-0959-tilda-brown-rice-5kg,,Rice & Grains,sack,,30.00,40.00,0,5,yes
Tilda Brown Rice 10kg,Tilda Brown أرز,BQ-0960-tilda-brown-rice-10k,,Rice & Grains,sack,,56.25,75.00,0,5,yes
Tilda Wild Rice 1kg,Tilda Wild أرز,BQ-0961-tilda-wild-rice-1kg,,Rice & Grains,sack,,7.50,10.00,0,5,yes
Tilda Wild Rice 2kg,Tilda Wild أرز,BQ-0962-tilda-wild-rice-2kg,,Rice & Grains,sack,,13.50,18.00,0,5,yes
Tilda Wild Rice 5kg,Tilda Wild أرز,BQ-0963-tilda-wild-rice-5kg,,Rice & Grains,sack,,30.00,40.00,0,5,yes
Tilda Wild Rice 10kg,Tilda Wild أرز,BQ-0964-tilda-wild-rice-10kg,,Rice & Grains,sack,,56.25,75.00,0,5,yes
Tilda Parboiled Rice 1kg,Tilda Parboiled أرز,BQ-0965-tilda-parboiled-rice,,Rice & Grains,sack,,7.50,10.00,0,5,yes
Tilda Parboiled Rice 2kg,Tilda Parboiled أرز,BQ-0966-tilda-parboiled-rice,,Rice & Grains,sack,,13.50,18.00,0,5,yes
Tilda Parboiled Rice 5kg,Tilda Parboiled أرز,BQ-0967-tilda-parboiled-rice,,Rice & Grains,sack,,30.00,40.00,0,5,yes
Tilda Parboiled Rice 10kg,Tilda Parboiled أرز,BQ-0968-tilda-parboiled-rice,,Rice & Grains,sack,,56.25,75.00,0,5,yes
Tilda Premium Rice 1kg,Tilda Premium أرز,BQ-0969-tilda-premium-rice-1,,Rice & Grains,sack,,7.50,10.00,0,5,yes
Tilda Premium Rice 2kg,Tilda Premium أرز,BQ-0970-tilda-premium-rice-2,,Rice & Grains,sack,,13.50,18.00,0,5,yes
Tilda Premium Rice 5kg,Tilda Premium أرز,BQ-0971-tilda-premium-rice-5,,Rice & Grains,sack,,30.00,40.00,0,5,yes
Tilda Premium Rice 10kg,Tilda Premium أرز,BQ-0972-tilda-premium-rice-1,,Rice & Grains,sack,,56.25,75.00,0,5,yes
Royal Basmati Rice 1kg,Royal Basmati أرز,BQ-0973-royal-basmati-rice-1,,Rice & Grains,sack,,7.50,10.00,0,5,yes
Royal Basmati Rice 2kg,Royal Basmati أرز,BQ-0974-royal-basmati-rice-2,,Rice & Grains,sack,,13.50,18.00,0,5,yes
Royal Basmati Rice 5kg,Royal Basmati أرز,BQ-0975-royal-basmati-rice-5,,Rice & Grains,sack,,30.00,40.00,0,5,yes
Royal Basmati Rice 10kg,Royal Basmati أرز,BQ-0976-royal-basmati-rice-1,,Rice & Grains,sack,,56.25,75.00,0,5,yes
Royal Calrose Rice 1kg,Royal Calrose أرز,BQ-0977-royal-calrose-rice-1,,Rice & Grains,sack,,7.50,10.00,0,5,yes
Royal Calrose Rice 2kg,Royal Calrose أرز,BQ-0978-royal-calrose-rice-2,,Rice & Grains,sack,,13.50,18.00,0,5,yes
Royal Calrose Rice 5kg,Royal Calrose أرز,BQ-0979-royal-calrose-rice-5,,Rice & Grains,sack,,30.00,40.00,0,5,yes
Royal Calrose Rice 10kg,Royal Calrose أرز,BQ-0980-royal-calrose-rice-1,,Rice & Grains,sack,,56.25,75.00,0,5,yes
Royal Jasmine Rice 1kg,Royal Jasmine أرز,BQ-0981-royal-jasmine-rice-1,,Rice & Grains,sack,,7.50,10.00,0,5,yes
Royal Jasmine Rice 2kg,Royal Jasmine أرز,BQ-0982-royal-jasmine-rice-2,,Rice & Grains,sack,,13.50,18.00,0,5,yes
Royal Jasmine Rice 5kg,Royal Jasmine أرز,BQ-0983-royal-jasmine-rice-5,,Rice & Grains,sack,,30.00,40.00,0,5,yes
Royal Jasmine Rice 10kg,Royal Jasmine أرز,BQ-0984-royal-jasmine-rice-1,,Rice & Grains,sack,,56.25,75.00,0,5,yes
Royal Sushi Rice 1kg,Royal Sushi أرز,BQ-0985-royal-sushi-rice-1kg,,Rice & Grains,sack,,7.50,10.00,0,5,yes
Royal Sushi Rice 2kg,Royal Sushi أرز,BQ-0986-royal-sushi-rice-2kg,,Rice & Grains,sack,,13.50,18.00,0,5,yes
Royal Sushi Rice 5kg,Royal Sushi أرز,BQ-0987-royal-sushi-rice-5kg,,Rice & Grains,sack,,30.00,40.00,0,5,yes
Royal Sushi Rice 10kg,Royal Sushi أرز,BQ-0988-royal-sushi-rice-10k,,Rice & Grains,sack,,56.25,75.00,0,5,yes
Royal Brown Rice 1kg,Royal Brown أرز,BQ-0989-royal-brown-rice-1kg,,Rice & Grains,sack,,7.50,10.00,0,5,yes
Royal Brown Rice 2kg,Royal Brown أرز,BQ-0990-royal-brown-rice-2kg,,Rice & Grains,sack,,13.50,18.00,0,5,yes
Royal Brown Rice 5kg,Royal Brown أرز,BQ-0991-royal-brown-rice-5kg,,Rice & Grains,sack,,30.00,40.00,0,5,yes
Royal Brown Rice 10kg,Royal Brown أرز,BQ-0992-royal-brown-rice-10k,,Rice & Grains,sack,,56.25,75.00,0,5,yes
Royal Wild Rice 1kg,Royal Wild أرز,BQ-0993-royal-wild-rice-1kg,,Rice & Grains,sack,,7.50,10.00,0,5,yes
Royal Wild Rice 2kg,Royal Wild أرز,BQ-0994-royal-wild-rice-2kg,,Rice & Grains,sack,,13.50,18.00,0,5,yes
Royal Wild Rice 5kg,Royal Wild أرز,BQ-0995-royal-wild-rice-5kg,,Rice & Grains,sack,,30.00,40.00,0,5,yes
Royal Wild Rice 10kg,Royal Wild أرز,BQ-0996-royal-wild-rice-10kg,,Rice & Grains,sack,,56.25,75.00,0,5,yes
Royal Parboiled Rice 1kg,Royal Parboiled أرز,BQ-0997-royal-parboiled-rice,,Rice & Grains,sack,,7.50,10.00,0,5,yes
Royal Parboiled Rice 2kg,Royal Parboiled أرز,BQ-0998-royal-parboiled-rice,,Rice & Grains,sack,,13.50,18.00,0,5,yes
Royal Parboiled Rice 5kg,Royal Parboiled أرز,BQ-0999-royal-parboiled-rice,,Rice & Grains,sack,,30.00,40.00,0,5,yes
Royal Parboiled Rice 10kg,Royal Parboiled أرز,BQ-1000-royal-parboiled-rice,,Rice & Grains,sack,,56.25,75.00,0,5,yes
